Class,Protocol,SrcIP,DestIP,Priority
Misc activity,ICMP,172.20.10.14,172.20.10.12,3
Misc activity,ICMP,172.20.10.14,172.20.10.12,3
Misc activity,ICMP,172.20.10.14,172.20.10.12,3
Misc activity,ICMP,172.20.10.14,172.20.10.12,3
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Attempted Information Leak,TCP,172.17.234.24,172.20.10.14,2
Attempted Information Leak,TCP,172.17.234.24,172.20.10.14,2
Attempted Information Leak,TCP,172.17.234.24,172.20.10.14,2
Attempted Information Leak,TCP,172.17.234.24,172.20.10.14,2
Attempted Information Leak,TCP,172.17.234.24,172.20.10.14,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Attempted Information Leak,UDP,192.168.64.12,255.255.255.255,2
Attempted Information Leak,UDP,192.168.64.12,255.255.255.255,2
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Attempted Information Leak,UDP,192.168.64.12,255.255.255.255,2
Attempted Information Leak,UDP,192.168.64.12,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Attempted Information Leak,UDP,192.168.64.12,255.255.255.255,2
Attempted Information Leak,UDP,192.168.64.12,255.255.255.255,2
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Misc activity,ICMP,192.168.64.12,185.125.188.57,3
Misc activity,ICMP,192.168.64.12,192.168.64.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Potentially Bad Traffic,UDP,0.0.0.0,255.255.255.255,2
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Attempted Information Leak,UDP,172.20.10.2,255.255.255.255,2
Attempted Information Leak,UDP,172.20.10.2,255.255.255.255,2
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.1,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Denial of Service,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Denial of Service,TCP,172.20.10.2,172.20.10.14,2
Attempted Denial of Service,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Denial of Service,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,UDP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,UDP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,UDP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,UDP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,UDP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Denial of Service,TCP,172.20.10.2,172.20.10.14,2
Attempted Denial of Service,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Attempted Information Leak,TCP,172.20.10.2,172.20.10.14,2
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.14,172.20.10.2,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
Misc activity,ICMP,172.20.10.2,172.20.10.14,3
